year,OdName,CODE,number,AreaName,RegName,DevName
1990,Eritrea,ERI,0,Africa,Eastern Africa,Developing regions
1990,Estonia,EST,0,Europe,Northern Europe,Developed regions
1990,Ethiopia,ETH,50,Africa,Eastern Africa,Developing regions
1990,Faeroe Islands,FRO,0,Europe,Northern Europe,Developed regions
1990,Falkland Islands (Malvinas),FLK,0,Latin America and the Caribbean,South America,Developing regions
1990,Fiji,FJI,3400,Oceania,Melanesia,Developing regions
1990,Finland,FIN,330,Europe,Northern Europe,Developed regions
1990,France,FRA,1650,Europe,Western Europe,Developed regions
1990,French Guiana,GUF,0,Latin America and the Caribbean,South America,Developing regions
1990,French Polynesia,PYF,80,Oceania,Polynesia,Developing regions
1990,Gabon,GAB,0,Africa,Middle Africa,Developing regions
1990,Gambia,GMB,10,Africa,Western Africa,Developing regions
1990,Georgia,GEO,0,Asia,Western Asia,Developing regions
1990,Germany,DEU,2950,Europe,Western Europe,Developed regions
1990,Ghana,GHA,90,Africa,Western Africa,Developing regions
1990,Gibraltar,GIB,10,Europe,Southern Europe,Developed regions
1990,Greece,GRC,3150,Europe,Southern Europe,Developed regions
1990,Greenland,GRL,0,Northern America,Northern America,Developed regions
1990,Grenada,GRD,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Guadeloupe,GLP,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Guam,GUM,20,Oceania,Micronesia,Developing regions
1990,Guatemala,GTM,70,Latin America and the Caribbean,Central America,Developing regions
1990,Guinea,GIN,0,Africa,Western Africa,Developing regions
1990,Guinea-Bissau,GNB,0,Africa,Western Africa,Developing regions
1990,Guyana,GUY,10,Latin America and the Caribbean,South America,Developing regions
1990,Haiti,HTI,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Holy See,VAT,0,Europe,Southern Europe,Developed regions
1990,Honduras,HND,30,Latin America and the Caribbean,Central America,Developing regions
1990,Hungary,HUN,260,Europe,Eastern Europe,Developed regions
1990,Iceland,ISL,40,Europe,Northern Europe,Developed regions
1990,India,IND,3930,Asia,Southern Asia,Developing regions
1990,Indonesia,IDN,4330,Asia,South-Eastern Asia,Developing regions
1990,United Kingdom,IRN,1020,Asia,Southern Asia,Developing regions
1990,Iraq,IRQ,80,Asia,Western Asia,Developing regions
1990,Ireland,IRL,2050,Europe,Northern Europe,Developed regions
1990,Israel,ISR,1090,Asia,Western Asia,Developing regions
1990,Italy,ITA,2110,Europe,Southern Europe,Developed regions
1990,Jamaica,JAM,30,Latin America and the Caribbean,Caribbean,Developing regions
1990,Japan,JPN,8090,Asia,Eastern Asia,Developed regions
1990,Jordan,JOR,280,Asia,Western Asia,Developing regions
1990,Kazakhstan,KAZ,0,Asia,Central Asia,Developing regions
1990,Kenya,KEN,320,Africa,Eastern Africa,Developing regions
1990,Kiribati,KIR,0,Oceania,Micronesia,Developing regions
1990,Kuwait,KWT,200,Asia,Western Asia,Developing regions
1990,Kyrgyzstan,KGZ,0,Asia,Central Asia,Developing regions
1990,Lao People's Democratic Republic,LAO,70,Asia,South-Eastern Asia,Developing regions
1990,Latvia,LVA,0,Europe,Northern Europe,Developed regions
1990,Lebanon,LBN,3270,Asia,Western Asia,Developing regions
1990,Lesotho,LSO,10,Africa,Southern Africa,Developing regions
1990,Liberia,LBR,0,Africa,Western Africa,Developing regions
1990,Libya,LBY,20,Africa,Northern Africa,Developing regions
1990,Liechtenstein,LIE,0,Europe,Western Europe,Developed regions
1990,Lithuania,LTU,10,Europe,Northern Europe,Developed regions
1990,Luxembourg,LUX,20,Europe,Western Europe,Developed regions
1990,Madagascar,MDG,0,Africa,Eastern Africa,Developing regions
1990,Malawi,MWI,50,Africa,Eastern Africa,Developing regions
1990,Malaysia,MYS,12240,Asia,South-Eastern Asia,Developing regions
1990,Maldives,MDV,20,Asia,Southern Asia,Developing regions
1990,Mali,MLI,0,Africa,Western Africa,Developing regions
1990,Malta,MLT,310,Europe,Southern Europe,Developed regions
1990,Marshall Islands,MHL,0,Oceania,Micronesia,Developing regions
1990,Martinique,MTQ,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Mauritania,MRT,0,Africa,Western Africa,Developing regions
1990,Mauritius,MUS,340,Africa,Eastern Africa,Developing regions
1990,Mayotte,MYT ,0,Africa,Eastern Africa,Developing regions
1990,Mexico,MEX,270,Latin America and the Caribbean,Central America,Developing regions
1990,Micronesia (Federated States of),FSM,0,Oceania,Micronesia,Developing regions
1990,Monaco,MCO,0,Europe,Western Europe,Developed regions
1990,Mongolia,MNG,0,Asia,Eastern Asia,Developing regions
1990,Montserrat,MSR,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Morocco,MAR,30,Africa,Northern Africa,Developing regions
1990,Mozambique,MOZ,30,Africa,Eastern Africa,Developing regions
1990,Myanmar,MMR,120,Asia,South-Eastern Asia,Developing regions
1990,Namibia,NAM,0,Africa,Southern Africa,Developing regions
1990,Nauru,NRU,70,Oceania,Micronesia,Developing regions
1990,Nepal,NPL,130,Asia,Southern Asia,Developing regions
1990,Netherlands,NLD,1340,Europe,Western Europe,Developed regions
1990,New Caledonia,NCL,180,Oceania,Melanesia,Developing regions
1990,New Zealand,NZL,21670,Oceania,Australia and New Zealand,Developed regions
1990,Nicaragua,NIC,20,Latin America and the Caribbean,Central America,Developing regions
1990,Niger,NER,50,Africa,Western Africa,Developing regions
1990,Nigeria,NGA,140,Africa,Western Africa,Developing regions
1990,Niue,NIU,0,Oceania,Polynesia,Developing regions
1990,Northern Mariana Islands,MNP,0,Oceania,Micronesia,Developing regions
1990,Norway,NOR,310,Europe,Northern Europe,Developed regions
1990,Oman,OMN,70,Asia,Western Asia,Developing regions
1990,Pakistan,PAK,810,Asia,Southern Asia,Developing regions
1990,Palau,PLW,0,Oceania,Micronesia,Developing regions
1990,Panama,PAN,0,Latin America and the Caribbean,Central America,Developing regions
1990,Papua New Guinea,PNG,4260,Oceania,Melanesia,Developing regions
1990,Paraguay,PRY,20,Latin America and the Caribbean,South America,Developing regions
1990,Peru,PER,340,Latin America and the Caribbean,South America,Developing regions
1990,Philippines,PHL,7410,Asia,South-Eastern Asia,Developing regions
1990,Poland,POL,1490,Europe,Eastern Europe,Developed regions
1990,Portugal,PRT,1170,Europe,Southern Europe,Developed regions
1990,Puerto Rico,PRI,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Qatar,QAT,30,Asia,Western Asia,Developing regions
1990,Republic of Korea,KOR,2690,Asia,Eastern Asia,Developing regions
1990,Republic of Moldova,MDA,0,Europe,Eastern Europe,Developed regions
1990,Réunion,REU,0,Africa,Eastern Africa,Developing regions
1990,Romania,ROU,720,Europe,Eastern Europe,Developed regions
1990,Russian Federation,RUS,0,Europe,Eastern Europe,Developed regions
1990,Rwanda,RWA,0,Africa,Eastern Africa,Developing regions
1990,Saint Helena,SHN,0,Africa,Western Africa,Developing regions
1990,Saint Kitts and Nevis,KNA,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Saint Lucia,LCA,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Saint Vincent and the Grenadines,VCT,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Samoa,WSM,280,Oceania,Polynesia,Developing regions
1990,Saudi Arabia,SAU,660,Asia,Western Asia,Developing regions
1990,Senegal,SEN,0,Africa,Western Africa,Developing regions
1990,Seychelles,SYC,70,Africa,Eastern Africa,Developing regions
1990,Sierra Leone,SLE,10,Africa,Western Africa,Developing regions
1990,Singapore,SGP,4870,Asia,South-Eastern Asia,Developing regions
1990,Slovakia,SVK,0,Europe,Eastern Europe,Developed regions
1990,Slovenia,SVN,0,Europe,Southern Europe,Developed regions
1990,Solomon Islands,SLB,330,Oceania,Melanesia,Developing regions
1990,Somalia,SOM,20,Africa,Eastern Africa,Developing regions
1990,South Africa,ZAF,2830,Africa,Southern Africa,Developing regions
1990,Spain,ESP,610,Europe,Southern Europe,Developed regions
1990,Sri Lanka,LKA,3310,Asia,Southern Asia,Developing regions
1990,State of Palestine,WBG,0,Asia,Western Asia,Developing regions
1990,Sudan,SDN,90,Africa,Northern Africa,Developing regions
1990,Suriname,SUR,0,Latin America and the Caribbean,South America,Developing regions
1990,Swaziland,SWZ,40,Africa,Southern Africa,Developing regions
1990,Sweden,SWE,1170,Europe,Northern Europe,Developed regions
1990,Switzerland,CHE,1170,Europe,Western Europe,Developed regions
1990,Syrian Arab Republic,SYR,370,Asia,Western Asia,Developing regions
1990,Tajikistan,TJK,0,Asia,Central Asia,Developing regions
1990,Thailand,THA,5020,Asia,South-Eastern Asia,Developing regions
1990,The former Yugoslav Republic of Macedonia,MKD,0,Europe,Southern Europe,Developed regions
1990,Timor-Leste,TLS,0,Asia,South-Eastern Asia,Developing regions
1990,Togo,TGO,0,Africa,Western Africa,Developing regions
1990,Tokelau,TKL,0,Oceania,Polynesia,Developing regions
1990,Tonga,TON,330,Oceania,Polynesia,Developing regions
1990,Trinidad and Tobago,TTO,20,Latin America and the Caribbean,Caribbean,Developing regions
1990,Tunisia,TUN,0,Africa,Northern Africa,Developing regions
1990,Turkey,TUR,1930,Asia,Western Asia,Developing regions
1990,Turkmenistan,TKM,0,Asia,Central Asia,Developing regions
1990,Turks and Caicos Islands,TCA ,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Tuvalu,TUV,50,Oceania,Polynesia,Developing regions
1990,Uganda,UGA,20,Africa,Eastern Africa,Developing regions
1990,Ukraine,UKR,0,Europe,Eastern Europe,Developed regions
1990,United Arab Emirates,ARE,400,Asia,Western Asia,Developing regions
1990,United Kingdom of Great Britain and Northern Ireland,GBR,45860,Europe,Northern Europe,Developed regions
1990,United Republic of Tanzania,TZA,60,Africa,Eastern Africa,Developing regions
1990,United States of America,USA,14300,Northern America,Northern America,Developed regions
1990,United States Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1990,Uruguay,URY,180,Latin America and the Caribbean,South America,Developing regions
1990,Uzbekistan,UZB,0,Asia,Central Asia,Developing regions
1990,Vanuatu,VUT,240,Oceania,Melanesia,Developing regions
1990,Venezuela (Bolivarian Republic of),VEN,80,Latin America and the Caribbean,South America,Developing regions
1990,Viet Nam,VNM,7880,Asia,South-Eastern Asia,Developing regions
1990,Wallis and Futuna Islands,WLF,0,Oceania,Polynesia,Developing regions
1990,Western Sahara,ESH ,0,Africa,Northern Africa,Developing regions
1990,Yemen,YEM,20,Asia,Western Asia,Developing regions
1990,Zambia,ZMB,210,Africa,Eastern Africa,Developing regions
1990,Zimbabwe,ZWE,750,Africa,Eastern Africa,Developing regions
1991,Afghanistan,AFG,460,Asia,Southern Asia,Developing regions
1991,Albania,ALB,80,Europe,Southern Europe,Developed regions
1991,Algeria,DZA,30,Africa,Northern Africa,Developing regions
1991,American Samoa,ASM,0,Oceania,Polynesia,Developing regions
1991,Andorra,AND,0,Europe,Southern Europe,Developed regions
1991,Angola,AGO,0,Africa,Middle Africa,Developing regions
1991,Anguilla,AIA,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Antigua and Barbuda,ATG,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Argentina,ARG,730,Latin America and the Caribbean,South America,Developing regions
1991,Armenia,ARM,0,Asia,Western Asia,Developing regions
1991,Aruba,ABW,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Australia,AUS,0,Oceania,Australia and New Zealand,Developed regions
1991,Austria,AUT,510,Europe,Western Europe,Developed regions
1991,Azerbaijan,AZE,0,Asia,Western Asia,Developing regions
1991,Bahamas,BHM,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Bahrain,BHR,70,Asia,Western Asia,Developing regions
1991,Bangladesh,BGD,600,Asia,Southern Asia,Developing regions
1991,Barbados,BRB,10,Latin America and the Caribbean,Caribbean,Developing regions
1991,Belarus,BLR,0,Europe,Eastern Europe,Developed regions
1991,Belgium,BEL,250,Europe,Western Europe,Developed regions
1991,Belize,BLZ,0,Latin America and the Caribbean,Central America,Developing regions
1991,Benin,BEN,0,Africa,Western Africa,Developing regions
1991,Bermuda,BMU,20,Northern America,Northern America,Developed regions
1991,Bhutan,BTN,10,Asia,Southern Asia,Developing regions
1991,Bolivia (Plurinational State of),BOL,20,Latin America and the Caribbean,South America,Developing regions
1991,Bosnia and Herzegovina,BIH,0,Europe,Southern Europe,Developed regions
1991,Botswana,BWA,80,Africa,Southern Africa,Developing regions
1991,Brazil,BRA,300,Latin America and the Caribbean,South America,Developing regions
1991,British Virgin Islands,VGB,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Brunei Darussalam,BRN,630,Asia,South-Eastern Asia,Developing regions
1991,Bulgaria,BGR,140,Europe,Eastern Europe,Developed regions
1991,Burkina Faso,BFA,0,Africa,Western Africa,Developing regions
1991,Burundi,BDI,0,Africa,Eastern Africa,Developing regions
1991,Cabo Verde,CPV,10,Africa,Western Africa,Developing regions
1991,Cambodia,KHM,60,Asia,South-Eastern Asia,Developing regions
1991,Cameroon,CMR,0,Africa,Middle Africa,Developing regions
1991,Canada,CAN,4380,Northern America,Northern America,Developed regions
1991,Cayman Islands,CYM,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Central African Republic,CAF,0,Africa,Middle Africa,Developing regions
1991,Chad,TCD,10,Africa,Middle Africa,Developing regions
1991,Chile,CHL,860,Latin America and the Caribbean,South America,Developing regions
1991,China,CHN,8400,Asia,Eastern Asia,Developing regions
1991,"China, Hong Kong Special Administrative Region",HKG,25790,Asia,Eastern Asia,Developing regions
1991,"China, Macao Special Administrative Region",MAC,210,Asia,Eastern Asia,Developing regions
1991,"China, Taiwan Province of China",TWN,4590,Asia,Eastern Asia,Developing regions
1991,Colombia,COL,130,Latin America and the Caribbean,South America,Developing regions
1991,Comoros,COM,0,Africa,Eastern Africa,Developing regions
1991,Congo,COG,0,Africa,Middle Africa,Developing regions
1991,Cook Islands,COK,90,Oceania,Polynesia,Developing regions
1991,Costa Rica,CRI,30,Latin America and the Caribbean,Central America,Developing regions
1991,Côte d'Ivoire,CIV,10,Africa,Western Africa,Developing regions
1991,Croatia,HRV,0,Europe,Southern Europe,Developed regions
1991,Cuba,CUB,10,Latin America and the Caribbean,Caribbean,Developing regions
1991,Cyprus,CYP,310,Asia,Western Asia,Developing regions
1991,Czech Republic,CZE,0,Europe,Eastern Europe,Developed regions
1991,Democratic People's Republic of Korea,PRK,0,Asia,Eastern Asia,Developing regions
1991,Democratic Republic of the Congo,COD,10,Africa,Middle Africa,Developing regions
1991,Denmark,DNK,610,Europe,Northern Europe,Developed regions
1991,Djibouti,DJI,0,Africa,Eastern Africa,Developing regions
1991,Dominica,DMA,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Dominican Republic,DOM,0,Latin America and the Caribbean,Caribbean,Developing regions
1991,Ecuador,ECU,70,Latin America and the Caribbean,South America,Developing regions
1991,Egypt,EGY,1170,Africa,Northern Africa,Developing regions
1991,El Salvador,SLV,1540,Latin America and the Caribbean,Central America,Developing regions
1991,Equatorial Guinea,GNQ,0,Africa,Middle Africa,Developing regions
1991,Eritrea,ERI,0,Africa,Eastern Africa,Developing regions
1991,Estonia,EST,0,Europe,Northern Europe,Developed regions
1991,Ethiopia,ETH,0,Africa,Eastern Africa,Developing regions
1991,Faeroe Islands,FRO,0,Europe,Northern Europe,Developed regions
1991,Falkland Islands (Malvinas),FLK,0,Latin America and the Caribbean,South America,Developing regions
1991,Fiji,FJI,3540,Oceania,Melanesia,Developing regions
1991,Finland,FIN,340,Europe,Northern Europe,Developed regions
1991,France,FRA,1760,Europe,Western Europe,Developed regions
1991,French Guiana,GUF,0,Latin America and the Caribbean,South America,Developing regions
1991,French Polynesia,PYF,60,Oceania,Polynesia,Developing regions
1991,Gabon,GAB,0,Africa,Middle Africa,Developing regions
1991,Gambia,GMB,10,Africa,Western Africa,Developing regions
1991,Georgia,GEO,0,Asia,Western Asia,Developing regions
1991,Germany,DEU,2890,Europe,Western Europe,Developed regions
